horse_id,horse_name,日付,開催,天氣,R,レース名,頭数,枠番,馬番,オッズ,人氣,着順,騎手ID,騎手,斤量,距離,馬場,タイム,着差,通過,ペース,上り,馬體重,性齢,父系,母父系
2019105546,マテンロウスカイ,2025/03/02,2中山2,晴,11,中山記念(GII),16,5,9,9.0,4,9,00660,横山典弘,58,芝1800,良,1:45.6,0.8,6-7-8-10,35.6-34.8,34.7,482(-4),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2025/02/09,1東京4,晴,11,東京新聞杯(GIII),16,7,14,39.5,10,5,00660,横山典弘,59,芝1600,良,1:32.9,0.3,3-3,34.6-34.9,34.4,486(+2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/11/17,6京都6,曇,11,マイルチャンピオンS(GI),17,4,7,23.0,9,14,00660,横山典弘,58,芝1600,良,1:33.4,1.4,13-15,33.8-34.5,34.8,484(+8),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,2,2,121.4,12,5,00660,横山典弘,58,芝2000,良,1:57.6,0.3,5-6-5,35.9-33.7,33.4,476(+2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/10/06,4東京2,曇,11,毎日王冠(GII),14,6,10,26.0,8,8,00660,横山典弘,58,芝1800,良,1:45.6,0.5,7-8-8,35.3-33.7,33.4,474(0),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/03/30,メイダン,,,ドバイターフ(GI),16,,9,53.0,9,15,00660,横山典弘,57,芝1800,良,,,,,53.0,,未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/02/25,2中山2,小雨,11,中山記念(GII),16,4,8,16.1,7,1,00660,横山典弘,57,芝1800,,1:48.1,-0.3,3-3-3-2,35.6-37.6,37.2,484(0),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2024/02/04,1東京4,曇,11,東京新聞杯(GIII),16,6,11,22.9,6,5,00660,横山典弘,57,芝1600,良,1:32.4,0.3,6-7,34.4-34.3,33.7,484(-4),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/12/09,5阪神3,曇,11,リゲルS(L),13,5,7,4.5,3,1,00660,横山典弘,57,芝1600,良,1:33.0,-0.1,2-2,35.5-33.4,33.3,488(-2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/10/29,2京都9,晴,11,カシオペアS(L),16,2,4,3.9,1,4,00660,横山典弘,57,芝1800,良,1:44.9,0.2,5-5,34.3-35.4,34.6,490(+8),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/09/16,4阪神3,晴,11,ケフェウスS(OP),10,8,10,2.7,1,9,00660,横山典弘,56,芝2000,良,1:58.6,1.4,1-1-1-1,34.4-36.5,37.9,482(+10),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/06/11,3東京4,曇,11,エプソムC(GIII),17,1,2,6.2,4,3,00660,横山典弘,57,芝1800,,1:45.7,0.2,2-3-3,34.9-35.2,35.1,472(-6),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/05/20,2東京9,曇,11,メイS(OP),18,4,8,7.3,4,2,00660,横山典弘,55,芝1800,良,1:44.7,0.0,1-1-1,35.2-34.4,34.4,478(-2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/03/11,1阪神9,晴,10,難波S(3勝クラス),11,2,2,7.9,3,1,00660,横山典弘,58,芝1800,良,1:44.9,-0.2,1-1,35.6-33.9,33.9,480(-6),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2023/02/11,1阪神1,晴,9,須磨特別(2勝クラス),10,3,3,6.5,3,3,00660,横山典弘,57,芝1800,良,1:46.2,0.3,7-7,36.2-33.6,33.4,486(+4),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/09/19,4中山5,曇,11,朝日セントライト記念(GII),13,3,3,29.2,8,13,00660,横山典弘,56,芝2200,,2:14.1,2.3,3-3-3-5,35.4-35.3,37.3,482(+2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/08/21,4小倉4,晴,12,3歳以上1勝クラス,10,1,1,1.6,1,1,00660,横山典弘,54,芝1800,良,1:46.0,-0.4,1-1-1-1,35.8-34.9,34.9,480(-6),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/07/09,3小倉3,晴,9,マカオJCT(1勝クラス),10,8,10,2.1,1,2,00660,横山典弘,54,芝1800,良,1:46.3,0.2,2-2-2-2,36.2-34.6,34.7,486(+6),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/06/05,4中京2,曇,12,3歳以上1勝クラス,10,7,8,1.5,1,2,00660,横山典弘,54,芝1600,良,1:34.8,0.0,10-8-7,37.1-33.5,33.1,480(-2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/05/14,3中京3,晴,9,あずさ賞(1勝クラス),9,2,2,3.2,2,3,00660,横山典弘,56,芝2000,重,1:59.9,0.3,4-4-5-4,36.5-34.4,34.3,482(0),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2022/01/05,1中京1,晴,6,3歳1勝クラス,10,5,5,5.0,2,2,00660,横山典弘,56,芝2000,良,2:00.1,0.0,7-7-7-5,35.7-36.8,36.0,482(+8),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2021/09/25,5中京6,曇,9,野路菊S(OP),8,8,8,2.1,1,3,00660,横山典弘,54,芝2000,良,2:00.5,0.7,5-5-6-5,36.6-35.0,35.2,474(-10),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2021/08/29,4小倉6,晴,5,2歳新馬,14,2,2,7.1,4,1,01019,秋山真一,54,芝2000,良,2:00.9,-0.8,6-7-7-4,35.2-35.5,35.0,484(0),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2020102781,ベラジオオペラ,2025/12/14,シャティン,,8,香港C(GI),7,,2,5.3,2,2,01140,横山和生,57,芝2000,良,,,,,,505,未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2025/06/15,3阪神4,晴,11,宝塚記念(GI),17,1,1,4.0,1,2,01140,横山和生,58,芝2200,,2:11.6,0.5,4-4-2-2,34.8-36.0,36.4,510(+2),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2025/04/06,2阪神4,晴,11,大阪杯(GI),15,3,5,5.1,2,1,01140,横山和生,58,芝2000,良,1:56.2,-0.2,4-4-3-3,34.9-35.1,34.1,508(-4),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2024/12/22,5中山8,晴,11,有馬記念(GI),15,3,5,7.1,3,4,01140,横山和生,58,芝2500,良,2:32.1,0.3,2-2-2-2,31.4-35.2,35.5,512(-2),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,1,1,13.3,4,6,01140,横山和生,58,芝2000,良,1:57.7,0.4,3-3-3,35.9-33.7,33.7,514(-4),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2024/06/23,4京都8,曇,11,宝塚記念(GI),13,3,3,11.6,5,3,01140,横山和生,58,芝2200,重,2:12.4,0.4,3-4-3-2,35.6-34.5,34.8,518(+12),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2024/03/31,2阪神4,晴,11,大阪杯(GI),16,6,11,5.5,2,1,01140,横山和生,58,芝2000,良,1:58.2,0.0,2-2-2-2,35.8-35.0,34.9,506(0),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2024/02/11,2京都6,曇,11,京都記念(GII),12,5,5,2.2,1,2,01140,横山和生,57,芝2200,良,2:12.2,0.1,6-6-7-8,35.3-35.7,34.6,506(-8),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2023/12/02,5阪神1,晴,11,チャレンジC(GIII),13,4,5,5.5,3,1,01140,横山和生,57,芝2000,良,1:58.8,0.0,4-6-5-5,36.3-35.1,34.7,514(+20),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2023/05/28,2東京12,晴,11,東京優駿(GI),18,1,1,54.9,9,4,01140,横山和生,57,芝2400,良,2:25.2,0.0,8-8-11-11,35.3-35.3,33.0,494(-2),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2023/04/16,3中山8,晴,11,皐月賞(GI),18,7,15,6.3,3,10,01075,田辺裕信,57,芝2000,重,2:02.4,1.8,2-2-3-4,35.1-37.2,38.7,496(-4),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2023/03/19,2中山8,晴,11,フジTVスプリングS(GII),16,2,4,3.7,2,1,01170,横山武史,56,芝1800,重,1:48.9,-0.2,7-7-7-5,35.4-37.2,35.7,500(-4),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2023/01/29,1東京2,晴,9,セントポーリア賞(1勝クラス),8,4,4,2.9,1,1,01170,横山武史,56,芝1800,良,1:48.0,-0.2,1-2-2,35.9-34.0,33.9,504(-2),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102781,ベラジオオペラ,2022/11/20,5阪神6,曇,5,2歳新馬,9,3,3,6.2,3,1,05585,レーン,55,芝1800,,1:48.0,0.0,2-2,36.9-33.7,33.6,506(0),未知,ロードカナロア2008 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒]
2020102899,ソールオリエンス,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,3,4,50.3,12,14,01091,丹内祐次,58,芝2000,良,1:59.3,0.7,7-9-9,37.1-32.9,32.9,478(+10),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2025/06/15,3阪神4,晴,11,宝塚記念(GI),17,6,11,18.6,8,6,01126,松山弘平,58,芝2200,,2:12.1,1.0,17-17-17-16,34.8-36.0,35.2,468(+2),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2025/04/06,2阪神4,晴,11,大阪杯(GI),15,3,4,38.0,11,10,01126,松山弘平,58,芝2000,良,1:56.9,0.7,15-15-15-15,34.9-35.1,33.5,466(-6),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2025/02/16,1京都6,曇,11,京都記念(GII),12,4,4,4.7,2,5,01088,川田将雅,58,芝2200,,2:16.1,0.4,10-9-10-9,37.0-34.6,34.1,472(-4),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2024/11/24,5東京8,晴,12,ジャパンC(GI),14,7,12,35.7,9,14,01170,横山武史,58,芝2400,良,2:27.7,2.2,2-2-4-4,37.1-33.4,35.2,476(+8),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,4,6,15.4,7,7,01170,横山武史,58,芝2000,良,1:57.7,0.4,8-8-8,35.9-33.7,33.3,468(+8),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2024/06/23,4京都8,曇,11,宝塚記念(GI),13,6,9,16.9,7,2,01170,横山武史,58,芝2200,重,2:12.3,0.3,7-7-12-11,35.6-34.5,34.0,460(+4),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2024/03/31,2阪神4,晴,11,大阪杯(GI),16,5,10,8.2,5,7,01170,横山武史,58,芝2000,良,1:58.7,0.5,9-10-4-4,35.8-35.0,35.1,456(-10),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2024/02/25,2中山2,小雨,11,中山記念(GII),16,2,3,3.4,1,4,01075,田辺裕信,58,芝1800,,1:48.6,0.5,11-12-13-12,35.6-37.6,36.4,466(0),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/12/24,5中山8,晴,11,有馬記念(GI),16,1,1,6.5,4,8,01088,川田将雅,56,芝2500,良,2:31.6,0.7,10-10-12-12,30.2-35.9,34.8,466(+2),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/10/22,2京都7,晴,11,菊花賞(GI),17,7,14,2.7,1,3,01170,横山武史,57,芝3000,良,3:04.0,0.9,11-12-12-8,35.5-34.9,35.1,464(+4),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/09/18,4中山5,晴,11,朝日セントライト記念(GII),15,8,14,1.6,1,2,01170,横山武史,56,芝2200,良,2:11.7,0.3,10-10-9-9,35.2-34.4,34.0,460(0),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/05/28,2東京12,晴,11,東京優駿(GI),18,3,5,1.8,1,2,01170,横山武史,57,芝2400,良,2:25.2,0.0,6-6-6-6,35.3-35.3,33.3,460(-2),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/04/16,3中山8,晴,11,皐月賞(GI),18,1,1,5.2,2,1,01170,横山武史,57,芝2000,重,2:00.6,-0.2,15-15-15-17,35.1-37.2,35.5,462(0),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2023/01/15,1中山6,曇,11,京成杯(GIII),9,4,4,2.7,2,1,01170,横山武史,56,芝2000,良,2:02.2,-0.4,5-5-5-5,37.6-35.4,34.5,462(+2),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102899,ソールオリエンス,2022/11/13,5東京4,曇,5,2歳新馬,9,5,5,1.4,1,1,05386,戸崎圭太,55,芝1800,良,1:50.8,0.0,3-3-3,39.5-33.5,33.3,460(0),未知,キタサンブラック2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2026/04/05,2阪神4,晴,11,大阪杯(GI),15,7,12,9.9,5,6,05339,ルメール,58,芝2000,良,1:58.1,0.5,11-11-11-4,34.9-35.5,35.2,492(+8),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2026/03/01,2中山2,晴,11,中山記念(GII),14,4,5,4.2,3,1,05386,戸崎圭太,58,芝1800,良,1:45.1,-0.3,3-4-4-3,36.3-34.4,33.8,484(-2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2025/11/23,4京都6,晴,11,マイルチャンピオンS(GI),18,7,14,19.3,5,12,05585,レーン,58,芝1600,良,1:32.4,1.1,10-10,34.2-33.6,33.7,486(+2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2025/10/05,4東京2,曇,11,毎日王冠(GII),11,7,9,7.7,5,1,01092,津村明秀,57,芝1800,良,1:44.0,-0.1,3-3-3,34.8-33.7,33.3,484(0),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2025/06/22,3阪神6,晴,11,しらさぎS(GIII),14,4,6,4.1,2,7,01088,川田将雅,59,芝1600,良,1:33.5,0.5,5-6,35.1-33.9,34.1,484(-8),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2025/01/26,1中山9,晴,11,アメリカジョッキーC(GII),18,1,2,2.9,2,12,05339,ルメール,58,芝2200,良,2:13.2,1.1,7-7-7-7,36.5-36.6,37.1,492(+12),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,8,14,4.7,3,8,05339,ルメール,58,芝2000,良,1:57.8,0.5,8-11-11,35.9-33.7,33.2,480(-4),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2024/09/22,4中山7,曇,11,産経賞オールカマー(GII),15,3,4,1.5,1,1,05339,ルメール,57,芝2200,良,2:11.8,-0.1,3-3-4-4,36.6-34.7,34.1,484(+2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2024/06/09,3東京4,曇,11,エプソムC(GIII),18,3,6,3.6,1,1,05339,ルメール,59,芝1800,良,1:44.7,-0.3,5-7-7,35.2-34.6,33.7,482(-4),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2024/05/05,1新潟4,晴,11,新潟大賞典(GIII),16,8,15,3.4,1,11,01092,津村明秀,58,芝2000,良,2:01.1,1.0,7-6,36.9-34.4,34.7,486(+3),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2023/12/10,シャティン,,,香港ヴァーズ(GI),8,,8,1.9,1,8,05509,モレイラ,55,芝2400,良,,,,,,483,牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2023/09/18,4中山5,晴,11,朝日セントライト記念(GII),15,3,4,3.8,2,1,05509,モレイラ,56,芝2200,良,2:11.4,-0.3,6-6-7-7,35.2-34.4,33.9,470(-4),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2023/07/02,2福島2,晴,11,ラジオNIKKEI賞(GIII),16,7,14,1.9,1,3,05386,戸崎圭太,56,芝1800,良,1:47.0,0.1,11-10-10-10,35.5-35.2,34.4,474(-2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2023/05/14,2東京8,曇,5,3歳1勝クラス,13,3,3,1.6,1,1,05585,レーン,56,芝1800,良,1:47.4,-0.8,3-3-3,35.9-33.3,33.0,476(-4),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2023/03/25,3中山1,雨,6,3歳1勝クラス,11,7,9,1.6,1,2,05386,戸崎圭太,56,芝1800,,1:54.6,0.0,2-2-2-2,39.9-35.7,35.7,480(+2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2022/12/10,5中山3,晴,4,2歳未勝利,16,1,2,1.3,1,1,05626,マーカン,55,芝1800,良,1:48.4,-0.6,3-3-3-2,35.7-35.8,35.6,478(-2),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2020102078,レーベンスティール,2022/11/13,5東京4,曇,5,2歳新馬,9,6,6,3.1,2,2,05626,マーカン,55,芝1800,良,1:50.8,0.0,3-3-4,39.5-33.5,33.2,480(0),牡6歳,リアルスティール2012 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,2,3,150.3,13,9,01197,佐々木大,58,芝2000,良,1:58.0,0.7,8-8-8,35.9-33.7,33.5,504(-4),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/09/22,4中山7,曇,11,産経賞オールカマー(GII),15,3,5,5.3,2,6,00660,横山典弘,57,芝2200,良,2:12.2,0.4,6-6-4-4,36.6-34.7,34.5,508(0),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/08/18,2札幌4,晴,11,札幌記念(GII),11,7,9,13.4,4,3,00660,横山典弘,58,芝2000,良,2:00.0,0.4,6-6-6-5,36.3-35.5,34.9,508(+2),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/06/02,3東京2,小雨,11,安田記念(GI),18,7,13,16.4,7,9,00660,横山典弘,58,芝1600,,1:33.0,0.7,4-5,34.5-33.9,34.1,506(+2),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/03/31,2阪神4,晴,11,大阪杯(GI),16,5,9,15.0,7,4,01034,酒井学,58,芝2000,良,1:58.3,0.1,9-8-9-10,35.8-35.0,34.2,504(-6),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
2018104980,ステラヴェローチェ,2024/03/03,1阪神4,晴,11,大阪城S(L),15,3,4,7.7,5,1,01034,酒井学,58.5,芝1800,良,1:45.4,0.0,3-3,34.6-34.8,34.5,510(+4),未知,バゴBago(仏)2001 黒鹿毛[血統][産駒]Blushing Groom系,Blushing Groom(仏)1974 栗毛[血統][産駒]
